,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
0,1333207778643628032,realDonaldTrump,"We have some big things happening in our various litigations on the Election Hoax. Everybody knows it was Rigged. They know Biden didn’t get more votes from the Black community than Obama, &amp; certainly didn’t get 80,000,000 votes. Look what happened in Detroit, Philadelphia, plus!",2641,"Washington, DC",2020-11-30 00:34:38,0.12023809523809526,0.42095238095238097,2020-11-29 19:34:38-05:00,2020-11-29
0,1333220661670580228,realDonaldTrump,GREAT NEWS! Is Fake News @60Minutes watching this? ,2448,"Washington, DC",2020-11-30 01:25:50,0.25,0.875,2020-11-29 20:25:50-05:00,2020-11-29
1,1333217873758654464,realDonaldTrump,Get well soon! ,5177,"Washington, DC",2020-11-30 01:14:45,0.0,0.0,2020-11-29 20:14:45-05:00,2020-11-29
2,1333215466022727686,realDonaldTrump,".@60Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",11930,"Washington, DC",2020-11-30 01:05:11,-0.10666666666666669,0.52,2020-11-29 20:05:11-05:00,2020-11-29
0,1333245684011642881,realDonaldTrump,NO WAY WE LOST THIS ELECTION! ,6358,"Washington, DC",2020-11-30 03:05:16,0.0,0.0,2020-11-29 22:05:16-05:00,2020-11-29
1,1333244506871918599,realDonaldTrump,"Pennsylvania can lead the way, just like it did many years ago. Very important things happening! ",6242,"Washington, DC",2020-11-30 03:00:35,0.575,0.75,2020-11-29 22:00:35-05:00,2020-11-29
2,1333243285389914112,realDonaldTrump,"“Democrats suffered crushing down-ballot loss across America.” @nytimes. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!",11576,"Washington, DC",2020-11-30 02:55:44,0.39166666666666666,0.8416666666666667,2020-11-29 21:55:44-05:00,2020-11-29
0,1333422192261013504,realDonaldTrump,Moderna now applying for Emergency Vaccine Approval.. @US_FDA MUST ACT QUICKLY!!!  “Operation Warp Speed has been a great modern day miracle.”,6654,"Washington, DC",2020-11-30 14:46:39,0.5503472222222222,0.5166666666666667,2020-11-30 09:46:39-05:00,2020-11-30
0,1333458950038106113,realDonaldTrump,Trump legal team in Arizona and on @OANN now. Big “stuff”. Enjoy!,3443,"Washington, DC",2020-11-30 17:12:42,0.2333333333333333,0.26666666666666666,2020-11-30 12:12:42-05:00,2020-11-30
0,1333464453778706433,realDonaldTrump,".@OANN  WOW, total election corruption in Arizona. Hearing on now! Why isn’t @FoxNews covering the Arizona hearings?",16243,"Washington, DC",2020-11-30 17:34:35,0.05,0.875,2020-11-30 12:34:35-05:00,2020-11-30
0,1333558773152161793,realDonaldTrump,Arizona hearings on live right now on @OANN. Such total corruption. So sad for our country!,15051,"Washington, DC",2020-11-30 23:49:22,-0.04058441558441559,0.6571428571428571,2020-11-30 18:49:22-05:00,2020-11-30
1,1333558147512999938,realDonaldTrump,...And there are many such articles. Rigged Election! ,8147,"Washington, DC",2020-11-30 23:46:53,0.25,0.5,2020-11-30 18:46:53-05:00,2020-11-30
2,1333556458575818754,realDonaldTrump,TRUE! ,11091,"Washington, DC",2020-11-30 23:40:10,0.4375,0.65,2020-11-30 18:40:10-05:00,2020-11-30
3,1333556242984431616,realDonaldTrump,"Why is he rushing to put a Democrat in office, especially when so many horrible things concerning voter fraud are being revealed at the hearing going on right now. @OANN What is going on with @dougducey? Republicans will long remember! ",10423,"Washington, DC",2020-11-30 23:39:19,-0.05535714285714286,0.687142857142857,2020-11-30 18:39:19-05:00,2020-11-30
0,1333616180154789888,realDonaldTrump,Only in America! ,7468,"Washington, DC",2020-12-01 03:37:29,0.0,1.0,2020-11-30 22:37:29-05:00,2020-11-30
1,1333615151904395264,realDonaldTrump,Not statistically possible. Rigged Election! ,8315,"Washington, DC",2020-12-01 03:33:24,0.0,1.0,2020-11-30 22:33:24-05:00,2020-11-30
2,1333614815533817856,realDonaldTrump,Thank you! A lot of Senators and House Members are very happy that I came along. Think I’ll stick around for awhile! ,12458,"Washington, DC",2020-12-01 03:32:04,1.0,1.0,2020-11-30 22:32:04-05:00,2020-11-30
3,1333610260381175813,realDonaldTrump,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back  via @BreitbartNews. A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,11054,"Washington, DC",2020-12-01 03:13:58,0.29000000000000004,0.47000000000000003,2020-11-30 22:13:58-05:00,2020-11-30
0,1333637865255923712,realDonaldTrump,A judge in Nevada has ordered Clark County officials to allow an inspection of the elections equipment and sealed containers used in the 2020 election by 1:00 P.M. tomorrow. @RichardGrenell @AdamLaxalt @mschlapp,6214,"Washington, DC",2020-12-01 05:03:39,0.0,0.0,2020-12-01 00:03:39-05:00,2020-12-01
3,1333777626222170113,realDonaldTrump,"“The president was RIGHT when he said get the kids back in school—Now Dr. Fauci says, 'You know what, I'm looking at the data—the kids should be in school.'"" @kilmeade 
",9093,"Washington, DC",2020-12-01 14:19:01,0.14285714285714285,0.26785714285714285,2020-12-01 09:19:01-05:00,2020-12-01
4,1333773762374807553,realDonaldTrump,Do something @BrianKempGA. You allowed your state to be scammed. We must check signatures and count signed envelopes against ballots. Then call off election. It won’t be needed. We will all WIN! ,12146,"Washington, DC",2020-12-01 14:03:39,1.0,0.4,2020-12-01 09:03:39-05:00,2020-12-01
5,1333772740483026944,realDonaldTrump,We won Michigan by a lot! ,16438,"Washington, DC",2020-12-01 13:59:36,0.0,0.0,2020-12-01 08:59:36-05:00,2020-12-01
6,1333771923214491648,realDonaldTrump,Impossible result! ,13158,"Washington, DC",2020-12-01 13:56:21,-0.8333333333333333,1.0,2020-12-01 08:56:21-05:00,2020-12-01
7,1333771177005867008,realDonaldTrump,"Fake election results in Nevada, also! ",11472,"Washington, DC",2020-12-01 13:53:23,-0.625,1.0,2020-12-01 08:53:23-05:00,2020-12-01
8,1333769900427456512,realDonaldTrump,Disgraceful! ,19759,"Washington, DC",2020-12-01 13:48:19,0.0,0.0,2020-12-01 08:48:19-05:00,2020-12-01
0,1333858605179809792,realDonaldTrump,"LIVE NOW! Press Conference by Amistad Project: “Election Whistleblowers Come Forward”
",8149,"Washington, DC",2020-12-01 19:40:48,0.17045454545454544,0.5,2020-12-01 14:40:48-05:00,2020-12-01
1,1333857049294344194,realDonaldTrump,Michigan voter fraud hearing going on now!,12718,"Washington, DC",2020-12-01 19:34:37,0.0,0.0,2020-12-01 14:34:37-05:00,2020-12-01
2,1333856259662077954,realDonaldTrump,Hope everybody is watching @OANN right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,16324,"Washington, DC",2020-12-01 19:31:28,-0.26071428571428573,0.6198979591836735,2020-12-01 14:31:28-05:00,2020-12-01
0,1333875814585282567,realDonaldTrump,Jesse Morgan—a truck driver (subcontractor) with USPS in PENNSYLVANIA...,10093,"Washington, DC",2020-12-01 20:49:11,0.0,0.0,2020-12-01 15:49:11-05:00,2020-12-01
0,1333922807869284352,realDonaldTrump,.@RealDrGina — Good luck on your new show tonight on @RealAmVoice at 7:00 P.M. Eastern. I know it will be a big hit! ,4928,"Washington, DC",2020-12-01 23:55:55,0.27878787878787875,0.38484848484848494,2020-12-01 18:55:55-05:00,2020-12-01
0,1333969204412866562,realDonaldTrump,Suppression Media! ,5832,"Washington, DC",2020-12-02 03:00:16,0.0,0.0,2020-12-01 22:00:16-05:00,2020-12-01
0,1333986142157496320,realDonaldTrump,The Fake News refuses to report this! ,4425,"Washington, DC",2020-12-02 04:07:35,-0.625,1.0,2020-12-01 23:07:35-05:00,2020-12-01
1,1333979211745341441,realDonaldTrump,Pardon investigation is Fake News!,11733,"Washington, DC",2020-12-02 03:40:02,-0.625,1.0,2020-12-01 22:40:02-05:00,2020-12-01
2,1333975991518187521,realDonaldTrump,Rigged Election. Show signatures and envelopes. Expose the massive voter fraud in Georgia. What is Secretary of State and @BrianKempGA afraid of. They know what we’ll find!!! ,10446,"Washington, DC",2020-12-02 03:27:15,-0.5,0.95,2020-12-01 22:27:15-05:00,2020-12-01
2,1333992053982851072,realDonaldTrump, ,8575,"Washington, DC",2020-12-02 04:31:04,0.0,0.0,2020-12-01 23:31:04-05:00,2020-12-01
2,1334160124085145603,realDonaldTrump,"Thank you to @SenTomCotton for the really nice words on all we are doing, and have done. We will win!",11464,"Washington, DC",2020-12-02 15:38:55,0.8,0.7,2020-12-02 10:38:55-05:00,2020-12-02
3,1334155285909409801,realDonaldTrump,Big voter fraud hearings today in the Great State of Michigan. This election is a far bigger scandal (FRAUD!) than anyone would have thought - not even close. Watch today!,21184,"Washington, DC",2020-12-02 15:19:42,0.225,0.5875,2020-12-02 10:19:42-05:00,2020-12-02
0,1334174044984401920,realDonaldTrump,"Will be going to Georgia for a big Trump Rally in support of our two great Republican Senators, David and Kelly. They are fantastic people who love their Country and love their State. We must work hard and be sure they win. #USA",12114,"Washington, DC",2020-12-02 16:34:14,0.40104166666666663,0.5975694444444445,2020-12-02 11:34:14-05:00,2020-12-02
0,1334240039639937026,realDonaldTrump,"Statement by Donald J. Trump, The President of the United States

Full Video:  ",10749,"Washington, DC",2020-12-02 20:56:29,0.35,0.55,2020-12-02 15:56:29-05:00,2020-12-02
0,1334282156349267970,realDonaldTrump,"In Arizona, it turns out that 3% of the votes cast in the 100 count vote sampling were tainted or worse. This would be, if carried forward, approximately 90,000 votes more than we would need to win the State. Now we were granted a much larger sample to work with. Wow!",19820,"Washington, DC",2020-12-02 23:43:50,0.10416666666666667,0.6,2020-12-02 18:43:50-05:00,2020-12-02
1,1334279292700778496,realDonaldTrump,HAPPENING NOW! @OANN ,9296,"Washington, DC",2020-12-02 23:32:27,0.0,0.0,2020-12-02 18:32:27-05:00,2020-12-02
0,1334534181314031617,realDonaldTrump,Thank you to Representative Mo Brooks!,586,"Washington, DC",2020-12-03 16:25:17,0.0,0.0,2020-12-03 11:25:17-05:00,2020-12-03
0,1334573529107460096,realDonaldTrump,"Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!",7651,"Washington, DC",2020-12-03 19:01:39,0.32261904761904764,0.5568027210884353,2020-12-03 14:01:39-05:00,2020-12-03
0,1334606278388277253,realDonaldTrump,“Dominion contractor at Detroit counting center says thousands of ballots were scanned multiple times” ,81,"Washington, DC",2020-12-03 21:11:47,-0.05,0.05,2020-12-03 16:11:47-05:00,2020-12-03
0,1334617669316845580,realDonaldTrump,"“Nevada Court Hears Of USPS Witness Obstruction, Flawed Machine Inspections, And Deceased Voters” ",5836,"Washington, DC",2020-12-03 21:57:03,-0.5,0.5,2020-12-03 16:57:03-05:00,2020-12-03
0,1334670866051981312,realDonaldTrump,People in Georgia got caught cold bringing in massive numbers of ballots and putting them in “voting” machines. Great job @BrianKempGA!,4493,"Washington, DC",2020-12-04 01:28:26,0.13333333333333333,0.9166666666666666,2020-12-03 20:28:26-05:00,2020-12-03
1,1334667685536411648,realDonaldTrump,"Governor @dougducey of Arizona hired a lawyer today. Wouldn’t allowing a strong check of ballots, which would be easier and so much better for our Country, be easier on him and the great State of Arizona?",9068,"Washington, DC",2020-12-04 01:15:47,0.5777777777777778,0.6611111111111111,2020-12-03 20:15:47-05:00,2020-12-03
0,1334711509977608192,realDonaldTrump,"The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA",4023,"Washington, DC",2020-12-04 04:09:56,0.54125,0.3325,2020-12-03 23:09:56-05:00,2020-12-03
0,1334718387583377408,realDonaldTrump,"Very sadly for our Nation, it looks like Senator @JimInhofe will not be putting the Section 230 termination clause into the Defense Bill. So bad for our National Security and Election Integrity. Last chance to ever get it done. I will VETO!",10314,"Washington, DC",2020-12-04 04:37:16,-0.44999999999999996,0.5777777777777777,2020-12-03 23:37:16-05:00,2020-12-03
0,1334740327643705344,realDonaldTrump,@JimInhofe What good is having a very expensive National Defense Authorization Act if Big Tech can run circles around you and the security of our Country? End Section 230 now! #NDAA,617,"Washington, DC",2020-12-04 06:04:27,0.016666666666666646,0.5366666666666667,2020-12-04 01:04:27-05:00,2020-12-04
1,1334738533635010560,realDonaldTrump,"But doesn’t get rid of Big Tech’s windfall, Section 230, a grave threat to National Security. I will VETO! ",3519,"Washington, DC",2020-12-04 05:57:19,0.0,0.1,2020-12-04 00:57:19-05:00,2020-12-04
0,1334846272164032512,realDonaldTrump,Big Rally Saturday Night in Georgia!!!,3830,"Washington, DC",2020-12-04 13:05:26,0.0,0.1,2020-12-04 08:05:26-05:00,2020-12-04
0,1334858997367771137,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,9500,"Washington, DC",2020-12-04 13:56:00,1.0,0.75,2020-12-04 08:56:00-05:00,2020-12-04
1,1334858852337070083,realDonaldTrump,RIGGED ELECTION!,10132,"Washington, DC",2020-12-04 13:55:25,0.0,0.0,2020-12-04 08:55:25-05:00,2020-12-04
2,1334858653455806465,realDonaldTrump,GET TOUGH REPUBLICANS!,7761,"Washington, DC",2020-12-04 13:54:38,-0.4861111111111111,0.8333333333333334,2020-12-04 08:54:38-05:00,2020-12-04
3,1334858416523780097,realDonaldTrump,"A provision is in the NDAA for the renaming, or even desecration, of National Monuments in National Parks. This is not what our Country wants!",4853,"Washington, DC",2020-12-04 13:53:41,0.25,0.1,2020-12-04 08:53:41-05:00,2020-12-04
4,1334848556176379907,realDonaldTrump,"Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. @OANN  This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!",14916,"Washington, DC",2020-12-04 13:14:30,0.037500000000000006,0.7375,2020-12-04 08:14:30-05:00,2020-12-04
0,1334949289160740866,realDonaldTrump,"The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!",25439,"Washington, DC",2020-12-04 19:54:47,0.036038961038961044,0.6493506493506495,2020-12-04 14:54:47-05:00,2020-12-04
1,1334993249082236931,realDonaldTrump,"Thank you to Senate President Karen Fann and House Speaker Russell Bowers – and all, for what you are doing in Arizona. A fast check of signatures will easily give us the state. Votes against have been reduced to a very small number!  ",6317,"Washington, DC",2020-12-04 22:49:28,0.07569444444444444,0.6511111111111111,2020-12-04 17:49:28-05:00,2020-12-04
2,1334991611403640838,realDonaldTrump,Watch @SeanHannity tonight at 9:00 P.M. Eastern — story on Voter Fraud!,5835,"Washington, DC",2020-12-04 22:42:57,0.0,0.0,2020-12-04 17:42:57-05:00,2020-12-04
3,1334991357144944643,realDonaldTrump,STOCK MARKET REACHES NEW ALL-TIME HIGH!,9458,"Washington, DC",2020-12-04 22:41:57,0.16818181818181818,0.4972727272727272,2020-12-04 17:41:57-05:00,2020-12-04
0,1335001911460843521,realDonaldTrump,"See you tomorrow night at 7PM, Valdosta, Georgia! ",10537,"Washington, DC",2020-12-04 23:23:53,0.0,0.0,2020-12-04 18:23:53-05:00,2020-12-04
0,1335268230206722048,realDonaldTrump,"I will easily &amp; quickly win Georgia if Governor @BrianKempGA or the Secretary of State permit a simple signature verification. Has not been done and will show large scale discrepancies. Why are these two “Republicans” saying no? If we win Georgia, everything else falls in place!",6879,"Washington, DC",2020-12-05 17:02:08,0.4895238095238096,0.4838095238095238,2020-12-05 12:02:08-05:00,2020-12-05
